8053,1,0.333,cup (1 NLEA serving),29,,
8054,1,0.5,cup (1 NLEA serving),51,,
8057,1,0.75,cup (1 NLEA serving),30,,
8058,1,1,cup (1 NLEA serving),30,,
8059,1,1,cup,27,,
8060,1,1,cup (1 NLEA serving),61,,
8061,1,1,cup,56,,
8061,2,1,oz,28.35,,
8061,4,1,cup (1 NLEA serving),59,,
8064,1,1.25,cup (1 NLEA serving),31,,
8065,1,1.25,cup (1 NLEA serving),33,,
8065,2,1,cup,28,4,1.348
8066,1,1,cup (1 NLEA serving),14,,
8067,1,1,cup (1 NLEA serving),31,,
8068,1,1,cup (1 NLEA serving),31,,
8069,1,0.75,cup (1 NLEA serving),31,,
8071,1,0.75,cup (1 NLEA serving),27,,
8073,1,0.75,cup (1 NLEA serving),27,,
8074,1,1,serving (NLEA serving size = 1 cup),30,,
8074,2,1,cup,28,3,0.929
8076,1,1,cup (1 NLEA serving),28,,
8076,2,1,"box, single serving (.75 oz)",21,,
8077,1,0.75,cup (1 NLEA serving),30,,
8078,1,1,cup (1 NLEA serving),30,,
8079,1,1,cup,30,,
8079,2,1,oz,28.35,,
8081,1,1,cup,52,,
8082,1,1,cup (1 NLEA serving),30,,
8083,1,1,cup,31,,
8084,1,1,cup,113,,
8084,2,1,oz,28.35,,
8085,1,1.667,tbsp (1 NLEA serving),14,,
8086,1,0.75,cup,30,1,
8087,1,1,cup,30,,
8089,1,1,cup (1 NLEA serving),30,,
8090,1,1,cup,156,,
8090,2,1,tbsp,9.7,,
8091,1,1,cup,242,,
8091,2,1,tbsp,15,,
8091,3,0.75,cup,182,,
8092,1,1,packet,28,,
8093,1,1,cup,245,,
8093,2,1,tbsp,15,,
8093,3,1,"packet, prepared",137,,
8094,1,1,packet,28,,
8095,1,1,packet,28,,
8095,2,1,"packet, prepared",142,,
8096,1,1,packet,28,,
8097,1,1,"packet, prepared",141,,
8100,1,1,cup,173,,
8100,2,1,tbsp,10.2,,
8101,1,1,cup,244,,
8101,2,1,tbsp,15,,
8101,3,0.75,cup,183,,
8102,1,1,cup,173,,
8102,2,1,tbsp,10.6,,
8103,1,1,cup,251,,
8103,2,1,tbsp,16,,
8103,3,0.75,cup,188,,
8104,1,1,cup,176,,
8104,2,1,tbsp,11,,
8105,1,1,cup,239,,
8105,2,1,tbsp,14.9,,
8105,3,0.75,cup,179,,
8106,1,1,cup,178,,
8106,2,1,tbsp,11.5,,
8107,1,1,cup,241,,
8107,2,1,tbsp,15,,
8107,3,0.75,cup,181,,
8108,1,1,packet,28,,
8109,1,1,"packet, prepared",142,,
8110,1,1,packet,35,,
8111,1,1,"packet, prepared",150,,
8112,1,1,cup,176,,
8112,2,1,tbsp,10.9,,
8113,1,1,cup,233,,
8113,2,1,tbsp,14.6,,
8113,3,0.75,cup,175,,
8114,1,1,cup,151,,
8114,2,0.25,cup,38,,
8115,1,1,cup,249,,
8115,2,1,tbsp,16,,
8115,3,0.75,cup,187,,
8116,1,1,cup,165,,
8116,2,1,tbsp,10.3,,
8118,1,1,cup,94,,
8118,2,0.5,cup,47,,
8119,1,1,cup,240,,
8119,2,1,tbsp,15,,
8119,3,0.75,cup,180,,
8120,1,1,cup,81,,
8120,2,0.333,cup,27,,
8121,1,1,cup,234,,
8121,2,1,tbsp,14.6,,
8121,3,0.75,cup,175,,
8122,1,1,packet,28,,
8123,1,1,"cup, cooked",234,,
8123,2,1,"cup, dry, yields",501,,
8123,4,1,"oz, dry, yields",177,,
8123,7,1,"packet, dry, yields",177,,
8124,1,1,packet,35,,
8125,1,1,"packet, prepared",149,,
8128,1,1,packet,46,,
8129,1,1,cup,240,,
8129,2,1,tbsp,15,,
8129,3,1,"packet, prepared",161,,
8130,1,1,packet,43,,
8131,1,1,"packet, prepared",155,,
8132,1,1,packet,43,,
8133,1,1,cup,240,,
8133,2,1,tbsp,15,,
8133,3,1,"packet, prepared",158,,
8134,1,1,cup,118,,
8134,2,0.25,cup,30,,
8135,1,1,cup,253,,
8135,2,1,tbsp,16,,
8135,3,0.75,cup,190,,
8136,1,1,cup,93,,
8136,2,1,tbsp,5.8,,
8136,3,0.333,cup,31,,
8137,1,1,cup,241,,
8137,2,0.75,cup,181,,
8138,1,1,cup,30,,
8139,1,0.75,cup,30,1,
8140,1,0.75,cup,27,,
8142,1,1,cup,141,,
8142,2,0.25,cup,35,,
8143,1,1,cup,243,,
8143,2,0.75,cup,182,,
8144,1,1,cup,94,,
8144,2,0.333,cup,31,,
8145,1,1,cup,242,,
8145,2,0.75,cup,182,,
8146,1,1.25,cup (1 NLEA serving),15,,
8147,1,2,biscuits (1 NLEA serving),46,,
8147,2,1,serving,46,,
8147,3,1,biscuit oblong,25,,
8147,4,2,biscuits round,38,,
8148,1,1,cup (1 NLEA serving),49,,
8148,2,1,"box, single serving (.875 oz)",25,,
8155,1,1,cup,240,,
8155,2,0.75,cup,180,,
8156,1,1,cup,14,,
8156,2,0.5,oz,14.2,,
8157,1,1,cup,12,,
8157,2,0.5,oz,14.2,,
8158,1,1,cup,156,,
8158,2,1,tbsp,9.7,,
8159,1,1,cup,156,,
8159,2,1,tbsp,9.7,,
8160,1,1,cup,156,,
8160,2,1,tbsp,9.7,,
8161,1,1,cup,242,,
8161,2,0.75,cup,182,,
8162,1,1,cup,242,,
8162,2,0.75,cup,182,,
8163,1,1,cup,242,,
8163,2,0.75,cup,182,,
8164,1,1,cup,242,,
8164,2,0.75,cup,182,,
8165,1,1,cup,242,,
8165,2,0.75,cup,182,,
8166,1,1,cup,242,,
8166,2,0.75,cup,182,,
8167,1,1,cup,242,,
8167,2,0.75,cup,182,,
8168,1,1,cup,244,,
8168,2,0.75,cup,183,,
8169,1,1,cup,251,,
8169,2,0.75,cup,188,,
8170,1,1,cup,239,,
8170,2,0.75,cup,179,,
8171,1,1,cup,241,,
8171,2,0.75,cup,181,,
8172,1,1,cup,176,,
8172,2,1,tbsp,10.9,,
8173,1,1,cup,233,,
8173,2,0.75,cup,175,,
8176,1,1,cup,249,,
8176,2,0.75,cup,187,,
8177,1,1,cup,165,,
8177,2,1,tbsp,10.3,,
8179,1,1,cup,240,,
8179,2,0.75,cup,180,,
8180,1,1,cup,234,,
8180,2,0.75,cup,175,,
8181,1,1,cup,241,,
8181,2,0.75,cup,181,,
8182,1,1,cup,243,,
8182,2,0.75,cup,182,,
8183,1,1,cup,242,,
8183,2,0.75,cup,182,,
8184,1,1,cup,240,,
8184,2,0.75,cup,180,,
8185,1,1,cup,253,,
8185,2,0.75,cup,190,,
8189,1,0.5,cup (1 NLEA serving),55,,
8190,1,1,cup (1 NLEA serving),55,,
8191,1,1,cup (1 NLEA serving),52,,
8192,1,1.25,cup (1 NLEA serving),55,,
8194,1,0.75,cup (1 NLEA serving),30,,
8195,1,1,cup (1 NLEA serving),55,,
8200,1,0.5,cup (1 NLEA serving),40,,
8202,1,1,cup (1 NLEA serving),55,,
8206,1,0.75,cup (1 NLEA serving),30,,
8210,1,0.75,cup (1 NLEA serving),32,,
8210,2,1,cup,42,,
8211,1,0.75,cup (1 NLEA serving),27,,
8212,1,0.5,cup (1 NLEA serving),57,,
8214,1,1,cup (1 NLEA serving),56,,
8215,1,1,cup (1 NLEA serving),60,,
8216,1,1.25,cup,57,,
8218,1,0.5,cup (1 NLEA serving),51,,
8219,1,1,cup (1 NLEA serving),49,,
8220,1,0.5,cup (1 NLEA serving),50,,
8221,1,1,packet,28,,
8225,1,1,packet,35,,
8227,1,1,packet prepared,193,,
8228,1,1,packet,37,,
8229,1,1,packet,28,,
8230,1,0.25,cup (1 NLEA serving),44,,
8231,1,0.5,cup (1 NLEA serving),40,,
8239,1,1,cup,30,1,
8242,1,1,cup (1 NLEA serving),55,,
8243,1,1,cup (1 NLEA serving),55,,
8244,1,0.5,cup (1 NLEA serving),30,,
8245,1,1,cup (1 NLEA serving),55,,
8246,1,1.333,cup (1 NLEA serving),30,,
8247,1,1,cup (1 NLEA serving),55,,
8253,1,0.5,cup (1 NLEA serving),30,,
8254,1,0.75,cup (1 NLEA serving),55,,
8258,1,0.75,cup (1 NLEA serving),30,,
8259,1,1,serving (1 NLEA serving size = 1 cup),30,,
8259,2,1,cup,30,3,1.305
8261,1,1,cup (1 NLEA serving),55,,
8262,1,1,cup (1 NLEA serving),55,,
8263,1,0.75,cup (1 NLEA serving),30,,
8266,1,0.75,cup (1 NLEA serving),30,,
8267,1,1,cup,30,1,
8268,1,1,cup (1 NLEA serving),30,,
8269,1,1,cup (1 NLEA serving),30,,
8270,1,1,cup (1 NLEA serving),30,,
8271,1,1,cup (1 NLEA serving),30,,
8272,1,0.75,cup (1 NLEA serving),30,,
8273,1,1,cup (1 NLEA serving),30,,
8274,1,0.75,cup (1 NLEA serving),30,,
8277,1,0.667,cup (1 NLEA serving),55,,
8278,1,1.25,cup (1 NLEA serving),30,,
8283,1,1,cup (1 NLEA serving),55,,
8284,1,0.667,cup (1 NLEA serving),55,,
8286,1,0.667,cup (1 NLEA serving),55,,
8287,1,0.75,cup (1 NLEA serving),55,,
8288,1,0.75,cup (1 NLEA serving),30,,
8289,1,1,cup (1 NLEA serving),55,,
8293,1,0.75,cup (1 NLEA serving),30,,
8294,1,1,cup (1 NLEA serving),33,,
8297,1,1,cup (1 NLEA serving),31,,
8298,1,0.75,cup (1 NLEA serving),30,,
8299,1,1,cup,34,,
8305,1,1,cup (1 NLEA serving),30,,
8309,1,0.75,cup (1 NLEA serving),30,,
8314,1,0.25,cup,37,,
8315,1,0.25,cup,37,,
8316,1,0.25,cup,41,,
8318,1,1,cup,50,,
8319,1,1,"cup, bite size",55,,
8320,1,1,cup (1 NLEA serving),59,,
8321,1,1.25,cup (1 NLEA serving),55,,
8322,1,0.75,cup (1 NLEA serving),30,,
8323,1,0.75,cup (1 NLEA serving),29,,
8324,1,0.75,cup (1 NLEA serving),27,,
8325,1,1,cup (1 NLEA serving),32,,
8326,1,1,cup (1 NLEA serving),29,,
8327,1,1,cup (1 NLEA serving),55,,
8328,1,0.75,cup (1 NLEA serving),27,,
8329,1,0.5,cup (1 NLEA serving),58,,
8330,1,0.75,cup (1 NLEA serving),29,,
8331,1,0.667,cup (1 NLEA serving),53,,
8332,1,0.667,cup (1 NLEA serving),54,,
8333,1,0.75,cup (1 NLEA serving),30,,
8334,1,0.75,cup (1 NLEA serving),31,,
8335,1,1.333,cup (1 NLEA serving),29,,
8336,1,0.75,cup (1 NLEA serving),27,,
8338,1,1,cup (1 NLEA serving),28,,
8339,1,1,cup (1 NLEA serving),52,,
8341,1,1.25,cup (1 NLEA serving),59,,
8342,1,1,cup (1 NLEA serving),49,,
8343,1,0.333,cup (1 NLEA serving),29,,
8345,1,1,cup,49,,
8346,1,0.75,cup,30,,
8347,1,0.75,cup (1 NLEA serving),30,,
8348,1,1,cup (1 NLEA serving),33,,
8349,1,1,cup (1 NLEA serving),32,,
8350,1,1,cup (1 NLEA serving),30,,
8360,1,1,cup,49,,
8367,1,0.75,cup,30,1,
8372,1,0.75,cup,30,1,
8374,1,0.75,cup,30,1,
8376,1,1,cup,30,1,
8380,1,1,cup,53,1,
8383,1,1,cup,31,1,
8384,1,1,box (1 single serving box),12,1,
8385,1,1,cup,55,1,
8386,1,1,cup,53,1,
8387,1,0.75,cup,33,1,
8388,1,1,cup,19,1,
8389,1,1,cup,30,1,
8390,1,0.75,cup,30,1,
8392,1,0.75,cup,32,1,
8393,1,0.75,cup,40,1,
8398,1,1.25,cup,55,1,
8399,1,0.75,cup,30,1,
8400,1,1,cup,60,1,
8402,1,0.5,cup,40,,
8403,1,1,cup (1 NLEA serving),30,,
8408,1,0.75,cup (1 NLEA serving),30,1,
8408,2,1,cup,40,,
8409,1,0.75,cup (1 NLEA serving),30,1,
8409,2,1,cup,40,,
8410,1,1,packet,46,,
8411,1,1,packet,50,,
8412,1,1,packet,43,,
8413,1,1,packet,40,,
8414,1,1,cup,54,,
8415,1,1,packet,47,,
8416,1,1,packet,43,,
8417,1,1,packet,41,,
8418,1,1,cup,54,,
8419,1,1,cup,54,1,
8420,1,1,packet,45,,
8421,1,1,packet,46,,
8422,1,1,packet,47,,
8423,1,1,packet prepared,165,,
8424,1,1,packet prepared,167,,
8425,1,1,packet prepared,162,,
8426,1,1,packet prepared,159,,
8427,1,1,packet prepared,166,,
8428,1,1,packet prepared,162,,
8429,1,1,packet prepared,173,,
8430,1,1,packet prepared,173,,
8432,1,1,packet prepared,165,,
8433,1,1,packet prepared,166,,
8434,1,1,packet prepared,173,,
8435,1,1,cup (1 serving),55,,
8436,1,1,packet,43,1,
8437,1,1,packet prepared,162,,
8444,1,1,packet,28,,
8448,1,1,packet,28,,
8449,1,1,packet,28,,
8450,1,1,packet,28,,
8454,1,1,cup,29,,
8455,1,1,cup,29,,
8456,1,1,cup,52,1,
8457,1,0.75,cup,30,1,
8458,1,0.75,cup,29,1,
8459,1,24,biscuit,52,1,
8460,1,0.75,cup,29,1,
8461,1,1,cup,50,1,
8462,1,1,cup,54,1,
8463,1,1,cup,32,1,
8464,1,0.5,cup,58,1,
8465,1,1,cup,29,1,
8466,1,1,cup,32,1,
8467,1,1,cup,29,1,
8468,1,1.25,cup,32,1,
8469,1,1,cup,31,1,
8470,1,0.75,cup,30,1,
8471,1,0.75,cup,29,1,
8472,1,0.75,cup,26,1,
8473,1,1,cup,29,1,
8474,1,1,cup,29,1,
8476,1,1.333,cup,29,1,
8478,1,0.75,cup,27,1,
8481,1,0.75,cup,30,1,
8482,1,0.333,cup,45,1,
8483,1,1,cup,15,1,
8484,1,1,cup,59,1,
8487,1,0.75,cup,30,1,
8488,1,3,tbsp,35,1,
8489,1,0.25,cup,45,1,
8490,1,0.75,cup,29,1,
8491,1,1,cup,30,1,
8492,1,1,cup,15,1,
8493,1,1,cup,33,1,
8494,1,0.75,cup,30,1,
8495,1,0.75,cup,29,1,
8497,1,1,cup,30,1,
8498,1,1,cup,31,1,
8500,1,1,cup,55,1,
8501,1,0.75,cup,27,1,
8502,1,1,cup,55,1,
8503,1,1,cup,55,1,
8504,1,1,serving (NLEA serving size = 0.75 cup),29,,
8504,2,1,cup,42,3,1.097
8505,1,1,serving (NLEA serving size = 1 cup),30,,
8505,2,1,cup,31,3,0.681
8506,1,1,serving (NLEA serving size = 1 cup),28,,
8506,2,1,cup,31,3,2.339
8507,1,1,serving (NLEA serving size = 1 cup),29,,
8507,2,1,cup,28,3,0.896
8508,1,1,cup,29,6,1.367
8508,2,1,serving (NLEA serving = 1 cup),29,1,
8509,1,1.25,serving (NLEA serving = 1.25 cup),33,1,
8509,2,1,cup,28,6,1.864
8511,1,1,serving (3 T dry cereal plus 1 cup water),268,,
8512,1,1,serving (3 T dry cereal plus 1 cup water),268,,
9001,1,1,cup,98,,
9001,2,1,fruit without refuse,4.8,,
9002,1,1,cup,242,,
9002,2,1,fl oz,30.2,,
9003,1,1,"cup, quartered or chopped",125,,
9003,2,1,cup slices,110,,
9003,3,1,"large (3-1/4"" dia) (approx 2 per lb)",212,,
9003,4,1,"medium (2-3/4"" dia) (approx 3 per lb)",138,,
9003,5,1,"small (2-1/2"" dia) (approx 4 per lb)",106,,
9003,6,1,NLEA serving,154,,
9004,1,1,cup slices,110,,
9004,2,1,"medium (2-3/4"" dia) (approx 3 per lb)",128,,
9005,1,1,cup slices,171,1,
9006,1,1,cup slices,170,,
9007,1,1,cup slices,204,,
9008,1,1,cup slices,204,,
9009,1,1,cup,60,,
9010,1,1,cup,193,,
9011,1,1,cup,86,,
9011,2,1,ring,6.4,,
9012,1,1,cup,255,,
9013,1,1,cup,280,,
9014,1,1,cup slices,173,,
9015,1,1,cup slices,206,,
9016,1,1,cup,248,,
9016,2,1,fl oz,31,,
9016,3,1,drink box (8.45 fl oz),262,,
9017,1,1,can (6 fl oz),211,,
9018,1,1,cup,239,,
9018,2,1,fl oz,29.9,,
9019,1,1,cup,244,,
9020,1,1,cup,255,,
9021,1,1,"cup, halves",155,,
9021,2,1,"cup, sliced",165,,
9021,3,1,apricot,35,,
9022,1,1,"cup, halves",243,,
9022,2,1,apricot half with liquid,36,,
9023,1,1,"cup, whole, without pits",227,,
9024,1,1,"cup, halves",244,,
9024,2,1,apricot half with liquid,36,,
9025,1,1,"cup, halves",247,,
9026,1,1,"cup, halves",253,,
9026,2,1,apricot half with liquid,40,,
9027,1,1,"cup, halves",258,,
9027,2,1,"cup, whole",240,,
9027,3,1,apricot half with liquid,40,,
9028,1,1,"cup, whole, without pits",258,,
9029,1,1,"cup, whole, without pits",246,,
9030,1,1,cup,119,,
9031,1,1,cup,249,,
9032,1,1,"cup, halves",130,,
9032,2,1,half,3.5,,
9033,1,1,"cup, halves",250,,
9034,1,1,"cup, halves",270,,
9035,1,1,cup,242,,
9036,1,1,cup,251,,
9036,2,1,fl oz,31.4,,
9037,1,1,"cup, cubes",150,,
9037,2,1,"cup, pureed",230,,
9037,3,1,"cup, sliced",146,,
9037,4,1,"avocado, NS as to Florida or California",201,,
9038,1,1,"cup, pureed",230,,
9038,2,1,fruit without skin and seeds,173,,
9038,3,1,NLEA serving,30,,
9039,1,1,"cup, pureed",230,,
9039,2,1,fruit without skin and seeds,304,,
9040,1,1,"cup, mashed",225,,
9040,2,1,"cup, sliced",150,,
9040,3,1,"extra small (less than 6"" long)",81,,
9040,4,1,"small (6"" to 6-7/8"" long)",101,,
9040,5,1,"medium (7"" to 7-7/8"" long)",118,,
9040,6,1,"large (8"" to 8-7/8"" long)",136,,
9040,7,1,"extra large (9"" or longer)",152,,
9040,8,1,NLEA serving,126,,
9041,1,1,cup,100,,
9041,2,1,tbsp,6.2,,
9042,1,1,cup,144,,
9046,1,1,cup,256,,
9048,1,1,"cup, unthawed",151,,
9048,2,1,package (18 oz),510,,
9050,1,1,cup,145,,
9050,2,1,"pint as purchased, yields",402,,
9050,3,50,berries,68,,
9052,1,1,cup,256,,
9054,1,1,"cup, unthawed",155,,
9054,2,1,package (20 oz),567,,
9055,1,1,"cup, thawed",230,,
9055,2,1,package (10 oz),284,,
9056,1,1,cup,256,,
9057,1,1,"cup, unthawed",132,,
9057,2,1,package (10 oz),284,,
9059,1,1,cup,220,,
9059,2,0.25,"fruit, small",96,,
9060,1,1,"cup, cubes",132,10,5.919
9060,2,1,"cup, sliced",108,10,7.956
9060,3,1,"large (4-1/2"" long)",124,2,
9060,4,1,"medium (3-5/8"" long)",91,5,4.373
9060,5,1,"small (3-1/8"" long)",70,2,
9061,1,1,cup slices,150,,
9061,2,1,fruit without skin and seeds,20,,
9062,1,1,fruit without skin and seeds,312,6,72.124
9062,2,1,"cup, diced",156,15,6.973
9063,1,1,"cup, without pits",155,,
9063,2,1,"cup, with pits, yields",103,,
9064,1,1,cup,244,,
9065,1,1,cup,252,,
9066,1,1,cup,256,,
9067,1,1,cup,261,,
9068,1,1,"cup, unthawed",155,,
9068,2,1,package (18 oz),510,,
9070,1,1,"cup, with pits, yields",117,,
9070,2,1,"cup, without pits",145,,
9070,3,1,cherry,6.8,,
9070,4,1,NLEA serving,140,,
9071,1,1,"cup, pitted",248,,
9072,1,1,"cup, pitted",250,,
9073,1,1,"cup, pitted",252,,
9074,1,1,"cup, pitted",253,,
9075,1,1,"cup, pitted",261,,
9076,1,1,"cup, thawed",259,,
9076,2,1,package (10 oz),284,,
9077,1,1,cup slices,110,,
9078,1,1,"cup, chopped",110,,
9078,2,1,"cup, whole",95,,
9079,1,0.33,cup,40,,
9081,1,1,cup,277,,
9081,2,1,"slice (1/2"" thick, approx 8 slices per can)",57,,
9082,1,1,cup,275,,
9083,1,1,cup,112,,
9084,1,1,cup,112,,
9085,1,1,cup,144,,
9087,1,1,"cup, pitted, chopped",178,,
9087,2,1,date,8.3,,
9088,1,1,cup,145,,
9089,1,1,"large (2-1/2"" dia)",64,,
9089,2,1,"medium (2-1/4"" dia)",50,,
9089,3,1,"small (1-1/2"" dia)",40,,
9090,1,1,cup,248,,
9090,2,1,fig with liquid,27,,
9091,1,1,cup,252,,
9091,2,1,fig with liquid,28,,
9092,1,1,cup,259,,
9092,2,1,fig with liquid,28,,
9093,1,1,cup,261,,
9094,1,1,cup,149,24,20.722
9094,2,1,fig,8.4,80,2.53
9095,1,1,cup,259,,
9096,1,1,cup,237,,
9097,1,1,cup,237,,
9098,1,0.5,cup,123,,
9099,1,1,cup,242,,
9100,1,1,cup,248,,
9101,1,1,cup,260,,
9101,2,0.5,cup,130,,
9102,1,1,cup,245,,
9103,1,1,cup,249,,
9104,1,1,cup,252,,
9105,1,1,cup,255,,
9106,1,1,cup,259,,
9107,1,1,cup,150,,
9109,1,1,cup,252,,
9111,1,1,"cup sections, with juice",230,,
9111,2,0.5,"large (approx 4-1/2"" dia)",166,,
9111,3,0.5,"medium (approx 4"" dia)",128,,
9111,4,0.5,"small (approx 3-1/2"" dia)",100,,
9112,1,1,"cup sections, with juice",230,,
9112,2,0.5,"fruit (3-3/4"" dia)",123,,
9112,3,1,NLEA serving,154,,
9113,1,1,"cup sections, with juice",230,,
9113,2,0.5,"fruit (3-3/4"" dia)",123,,
9114,1,1,"cup sections, with juice",230,,
9114,2,0.5,"fruit (3-3/4"" dia)",123,,
9116,1,1,"cup sections, with juice",230,,
9116,2,0.5,"fruit (3-3/4"" dia)",118,,
9117,1,1,"cup sections, with juice",230,,
9117,2,0.5,"fruit (3-3/4"" dia)",118,,
9118,1,1,"cup sections, with juice",230,,
9118,2,0.5,"fruit (3-3/4"" dia)",118,,
9119,1,1,cup,244,,
9120,1,1,cup,249,,
9121,1,1,cup,254,,
9123,1,1,cup,247,,
9123,2,1,fl oz,30.9,,
9124,1,1,cup,250,,
9124,2,1,fl oz,31.2,,
9125,1,1,can (6 fl oz),207,,
9126,1,1,cup,247,,
9126,2,1,fl oz,30.9,,
9128,1,1,cup,247,,
9128,2,1,fl oz,30.9,,
9128,3,1,fruit yields,196,,
9131,1,1,cup,92,,
9131,2,1,grape,2.4,,
9132,1,1,"cup, seedless",160,,
9132,2,1,"cup, with seeds, yields",154,,
9132,3,1,"grape, seedless",5,,
9132,4,1,"grape, with seeds, yields",5.8,,
9132,5,1,NLEA serving,126,,
9133,1,1,cup,245,,
9134,1,1,cup,256,,
9135,1,1,cup,253,,
9135,2,1,fl oz,31.6,,
9136,1,1,can (6 fl oz),216,,
9137,1,1,cup,250,,
9137,2,1,fl oz,31.2,,
9138,1,1,cup,140,,
9139,1,1,cup,165,,
9139,2,1,"fruit, without refuse",55,,
9140,1,1,cup,244,,
9140,2,1,fruit without refuse,6,,
9143,1,1,cup,238,,
9144,1,1,"cup, sliced",165,,
9145,1,1,cup,135,,
9145,2,3,fruit,9,,
9148,1,1,cup,177,,
9148,2,1,"fruit without skin, large",91,,
9148,3,1,"fruit without skin, medium",76,,
9148,4,1,NLEA serving,148,,
9149,1,1,fruit without refuse,19,,
9150,1,1,"cup, sections",212,,
9150,2,1,"fruit (2-1/8"" dia)",58,,
9150,3,1,"fruit (2-3/8"" dia)",84,,
9150,4,1,"wedge or slice (1/8 of one 2-1/8"" dia lemon)",7,,
9150,5,1,NLEA serving,58,,
9151,1,1,fruit without seeds,108,,
9152,1,1,cup,244,,
9152,2,1,fl oz,30.5,,
9152,3,1,lemon yields,47,,
9152,4,1,wedge yields,5.9,,
9153,1,1,cup,244,,
9153,2,1,tbsp,15,,
9153,3,1,fl oz,30.5,,
9153,4,1,individual packet,5,,
9154,1,1,cup,244,,
9154,2,1,fl oz,30.5,,
9156,1,1,tbsp,6,,
9156,2,1,tsp,2,,
9159,1,1,"fruit (2"" dia)",67,,
9159,2,1,NLEA serving,67,,
9160,1,1,cup,246,,
9160,2,1,fl oz,30.8,,
9160,3,1,lime yields,38,,
9160,4,1,wedge yields,5,,
9161,1,1,cup,246,,
9161,2,1,fl oz,30.8,,
9164,1,1,cup,190,,
9164,2,1,fruit without refuse,9.6,,
9165,1,1,fruit,2.5,,
9167,1,1,"cup, unthawed",147,,
9172,1,1,fruit without refuse,3.2,,
9174,1,1,"cup, cubed",149,,
9174,2,1,large,20,,
9174,3,1,medium,16,,
9174,4,1,small,13.6,,
9175,1,1,fruit without refuse,846,,
9176,1,1,"cup, sliced",165,,
9176,2,1,fruit without refuse,207,,
9177,1,1,"cup, drained",196,,
9177,2,1,cup,216,,
9181,1,1,"cup, balls",177,,
9181,2,1,"cup, cubes",160,,
9181,3,1,"cup, diced",156,,
9181,4,1,"melon, large (about 6-1/2"" dia)",814,,
9181,5,1,"wedge, large (1/8 of large melon)",102,,
9181,6,1,"melon, medium (about 5"" dia)",552,,
9181,7,1,"wedge, medium (1/8 of medium melon)",69,,
9181,8,1,"melon, small (about 4-1/4"" dia)",441,,
9181,9,1,"wedge, small (1/8 of small melon)",55,,
9181,10,10,cantaloupe balls,138,,
9181,11,1,NLEA serving,134,,
9183,1,1,"cup, cubes",170,,
9183,2,1,melon,1640,,
9183,3,0.1,fruit,164,,
9184,1,1,"cup, balls",177,,
9184,2,1,"cup, diced (approx 20 pieces per cup)",170,,
9184,3,1,"melon (5-1/4"" dia)",1000,,
9184,4,1,"melon (6"" - 7"" dia)",1280,,
9184,5,1,"wedge (1/8 of 5-1/4"" dia melon)",125,,
9184,6,1,"wedge (1/8 of 6"" to 7"" dia melon)",160,,
9184,7,10,honeydew balls,138,,
9184,8,1,NLEA serving,134,,
9185,1,1,"cup, unthawed",173,,
9187,1,1,cup,255,,
9188,1,1,package (11 oz),293,,
9189,1,1,"cup, thawed",250,,
9189,2,1,package (10 oz),284,,
9190,1,1,cup,140,,
9190,2,10,fruit,15,,
9191,1,1,cup slices,138,,
9191,2,1,"fruit (2-1/2"" dia)",136,,
9191,3,1,NLEA serving,140,,
9192,1,1,cup,140,,
9192,2,10,fruit,11,,
9193,1,1,tbsp,8.4,,
9193,2,1,large,4.4,,
9193,3,1,small,3.2,,
9194,1,1,jumbo,8.3,,
9194,2,1,super colossal,15,,
9200,1,1,"cup, sections",180,,
9200,2,1,"large (3-1/16"" dia)",184,,
9200,3,1,"small (2-3/8"" dia)",96,,
9200,4,1,"fruit (2-5/8"" dia)",131,,
9201,1,1,"cup sections, without membranes",180,,
9201,2,1,"fruit (2-5/8"" dia)",121,,
9202,1,1,"cup sections, without membranes",165,,
9202,2,1,"fruit (2-7/8"" dia)",140,,
9202,3,1,NLEA serving,154,,
9203,1,1,"cup sections, without membranes",185,,
9203,2,1,"fruit (2-5/8"" dia)",141,,
9203,3,1,"fruit (2-11/16"" diam)",151,,
9205,1,1,cup,170,,
9205,2,1,fruit without seeds,159,,
9206,1,1,cup,248,,
9206,2,1,fl oz,31,,
9206,3,1,fruit yields,86,,
9207,1,1,cup,249,,
9207,2,1,fl oz,31.1,,
9207,3,1,drink box (8.45 fl oz),263,,
9209,1,1,cup,249,,
9209,2,1,fl oz,31.1,,
9214,1,1,cup,284,,
9214,2,1,fl oz,35.5,,
9214,3,1,can (6 fl oz),213,,
9215,1,1,cup,249,,
9215,2,1,fl oz,31.1,,
9216,1,1,tbsp,6,,
9216,2,1,tsp,2,,
9217,1,1,cup,247,,
9217,2,1,fl oz,30.9,,
9218,1,1,"cup, sections",195,,
9218,2,1,"large (2-1/2"" dia)",98,,
9218,3,1,"medium (2-3/8"" dia)",84,,
9218,4,1,"small (2-1/4"" dia)",70,,
9218,5,1,NLEA serving,109,,
9219,1,1,cup,249,,
9220,1,1,cup,252,,
9221,1,1,cup,247,,
9221,2,1,fl oz,30.9,,
9223,1,1,cup,249,,
9223,2,1,fl oz,31.1,,
9224,1,1,can (6 fl oz),214,,
9225,1,1,cup,241,,
9225,2,1,fl oz,30.1,,
9226,1,1,"cup, cubes",140,,
9226,2,1,"cup, mashed",230,,
9226,3,1,"large (5-3/4"" long x 3-1/4"" dia)",380,,
