2779,3/26/04,17676,188.92,15.59,204.51
2780,3/11/04,4989,145.94,12.04,157.98
2781,3/14/04,12502,143.82,11.87,155.69
2782,3/15/04,17479,215.48,17.78,233.26
2783,3/31/04,4946,4,0.33,4.33
2784,3/1/04,8636,261.76,21.6,283.36
2785,3/9/04,16917,332.95,27.47,360.42
2786,3/10/04,4815,71.87,5.93,77.8
2787,3/7/04,874,243.34,20.08,263.42
2788,3/31/04,14649,202.44,16.7,219.14
2789,3/18/04,15391,256.25,21.14,277.39
2790,3/4/04,9646,79.11,6.53,85.64
2791,3/16/04,10832,376.11,31.03,407.14
2792,3/4/04,4897,228.66,18.86,247.52
2793,3/24/04,10641,255.62,21.09,276.71
2794,3/15/04,13774,173.98,14.35,188.33
2795,3/19/04,17925,134.71,11.11,145.82
2796,3/4/04,12777,304.29,25.1,329.39
2797,3/1/04,16166,259.09,21.37,280.46
2798,3/19/04,4321,394.68,32.56,427.24
2799,3/18/04,1418,15.61,1.29,16.9
2800,3/22/04,11842,314.9,25.98,340.88
2801,3/3/04,9159,346.92,28.62,375.54
2802,3/1/04,10688,192.76,15.9,208.66
2803,3/11/04,5344,53.25,4.39,57.64
2804,3/14/04,11808,99.24,8.19,107.43
2805,3/16/04,4476,138.19,11.4,149.59
2806,3/4/04,19915,84.37,6.96,91.33
2807,3/5/04,627,260.9,21.52,282.42
2808,3/16/04,6526,196.81,16.24,213.05
2809,3/8/04,4792,168.13,13.87,182
2810,3/24/04,2139,76.28,6.29,82.57
2811,3/30/04,6773,377.58,31.15,408.73
2812,3/3/04,4574,207.9,17.15,225.05
2813,3/23/04,19484,351.6,29.01,380.61
2814,3/28/04,532,263.24,21.72,284.96
2815,3/25/04,9024,159.88,13.19,173.07
2816,3/11/04,14365,210.62,17.38,228
2817,3/6/04,8941,22.17,1.83,24
2818,3/13/04,6476,203.06,16.75,219.81
2819,3/31/04,6580,96.91,8,104.91
2820,3/20/04,10921,74.08,6.11,80.19
2821,3/11/04,6151,192.97,15.92,208.89
2822,3/14/04,14062,131.13,10.82,141.95
2823,3/8/04,8073,319.67,26.37,346.04
2824,3/16/04,13455,222.59,18.36,240.95
2825,3/30/04,16356,258.86,21.36,280.22
2826,3/1/04,4800,275.36,22.72,298.08
2827,3/9/04,3809,375.93,31.01,406.94
2828,3/3/04,12517,210.27,17.35,227.62
2829,3/27/04,19820,176.51,14.56,191.07
2830,3/12/04,2509,234.16,19.32,253.48
2831,3/5/04,19202,72.63,5.99,78.62
2832,3/7/04,4808,124.79,10.3,135.09
2833,3/25/04,4661,216.35,17.85,234.2
2834,3/9/04,7370,354.56,29.25,383.81
2835,3/15/04,9764,321.21,26.5,347.71
2836,3/6/04,16717,201.1,16.59,217.69
2837,3/5/04,4107,22.27,1.84,24.11
2838,3/24/04,8180,21.73,1.79,23.52
2839,3/23/04,9169,129.93,10.72,140.65
2840,3/24/04,2818,177.05,14.61,191.66
2841,3/27/04,6283,58.58,4.83,63.41
2842,3/17/04,1517,216.68,17.88,234.56
2843,3/20/04,6934,359.01,29.62,388.63
2844,3/11/04,13097,58.83,4.85,63.68
2845,3/29/04,13856,216.05,17.82,233.87
2846,3/16/04,16168,167.81,13.84,181.65
2847,3/21/04,16334,306.57,25.29,331.86
2848,3/31/04,8672,149.68,12.35,162.03
2849,3/29/04,1050,338.08,27.89,365.97
2850,3/4/04,16455,286.57,23.64,310.21
2851,3/16/04,15079,392.7,32.4,425.1
2852,3/23/04,19425,129.01,10.64,139.65
2853,3/27/04,4341,185.82,15.33,201.15
2854,3/18/04,12550,392.17,32.35,424.52
2855,3/15/04,5464,96.6,7.97,104.57
2856,3/7/04,7185,343.61,28.35,371.96
2857,3/10/04,10884,288.44,23.8,312.24
2858,3/26/04,7360,152.28,12.56,164.84
2859,3/20/04,4640,394.17,32.52,426.69
2860,3/9/04,19509,77.03,6.35,83.38
2861,3/7/04,3762,133.12,10.98,144.1
2862,3/7/04,2023,37.97,3.13,41.1
2863,3/31/04,12254,78.83,6.5,85.33
2864,3/8/04,8426,273.19,22.54,295.73
2865,3/7/04,9946,231.76,19.12,250.88
2866,3/27/04,14471,163.38,13.48,176.86
2867,3/10/04,4994,23.31,1.92,25.23
2868,3/6/04,16118,202.87,16.74,219.61
2869,3/31/04,16279,398.15,32.85,431
2870,3/29/04,17393,267.73,22.09,289.82
2871,3/9/04,11148,168.51,13.9,182.41
2872,3/28/04,18756,156.13,12.88,169.01
2873,3/7/04,2628,301.52,24.88,326.4
2874,3/27/04,18708,155.28,12.81,168.09
2875,3/16/04,1241,100.36,8.28,108.64
2876,3/25/04,8243,322.13,26.58,348.71
2877,3/21/04,10052,123.16,10.16,133.32
2878,3/4/04,16482,72.24,5.96,78.2
2879,3/31/04,15562,284.31,23.46,307.77
2880,3/24/04,102,295.04,24.34,319.38
2881,3/23/04,17068,320.7,26.46,347.16
2882,3/17/04,183,81.28,6.71,87.99
2883,3/16/04,14889,361.46,29.82,391.28
2884,3/20/04,7857,90.32,7.45,97.77
2885,3/8/04,12639,0.34,0.03,0.37
2886,3/20/04,12186,292.67,24.15,316.82
2887,3/27/04,3003,75.84,6.26,82.1
2888,3/29/04,16814,42.15,3.48,45.63
2889,3/31/04,12005,224.67,18.54,243.21
2890,3/27/04,12554,267.04,22.03,289.07
2891,3/11/04,14621,240.11,19.81,259.92
2892,3/20/04,7179,139.5,11.51,151.01
2893,3/20/04,19485,72.15,5.95,78.1
2894,3/6/04,10218,391.67,32.31,423.98
2895,3/25/04,3241,74.23,6.12,80.35
2896,3/17/04,12091,163.66,13.5,177.16
2897,3/23/04,953,161.44,13.32,174.76
2898,3/18/04,8435,2.12,0.17,2.29
2899,3/1/04,1042,63.76,5.26,69.02
2900,3/15/04,18377,247.35,20.41,267.76
2901,3/26/04,19350,54.23,4.47,58.7
2902,3/24/04,7523,379.21,31.28,410.49
2903,3/27/04,16453,186.26,15.37,201.63
2904,3/10/04,883,366.84,30.26,397.1
2905,3/31/04,16631,146.43,12.08,158.51
2906,3/21/04,367,3.84,0.32,4.16
2907,3/18/04,5318,130.54,10.77,141.31
2908,3/12/04,10542,221.37,18.26,239.63
2909,3/4/04,15032,66.64,5.5,72.14
2910,3/17/04,9096,192.71,15.9,208.61
2911,3/9/04,18662,326.47,26.93,353.4
2912,3/15/04,7696,137.29,11.33,148.62
2913,3/10/04,15384,203.7,16.81,220.51
2914,3/1/04,1779,296.46,24.46,320.92
2915,3/25/04,4463,124.27,10.25,134.52
2916,3/30/04,13127,245.27,20.23,265.5
2917,3/15/04,6839,75.17,6.2,81.37
2918,3/26/04,12289,347.99,28.71,376.7
2919,3/2/04,17982,77.58,6.4,83.98
2920,3/30/04,12990,187.2,15.44,202.64
2921,3/26/04,8366,345.28,28.49,373.77
2922,3/22/04,17980,278.77,23,301.77
2923,3/15/04,8823,43.53,3.59,47.12
2924,3/20/04,1796,365.37,30.14,395.51
2925,3/16/04,3087,230.92,19.05,249.97
2926,3/13/04,9429,90.91,7.5,98.41
2927,3/5/04,5281,114.49,9.45,123.94
2928,3/21/04,1953,273.85,22.59,296.44
2929,3/11/04,18338,11.84,0.98,12.82
2930,3/21/04,18119,253.05,20.88,273.93
2931,3/20/04,9084,38.4,3.17,41.57
2932,3/7/04,7167,268.74,22.17,290.91
2933,3/14/04,9423,262.84,21.68,284.52
2934,3/27/04,17090,54.68,4.51,59.19
2935,3/2/04,5257,102.02,8.42,110.44
2936,3/23/04,7677,66.57,5.49,72.06
2937,3/1/04,18271,195.92,16.16,212.08
2938,3/12/04,11370,118.17,9.75,127.92
2939,3/11/04,11539,244.11,20.14,264.25
2940,3/23/04,10090,162.85,13.44,176.29
2941,3/20/04,5230,40.94,3.38,44.32
2942,3/14/04,10209,74.11,6.11,80.22
2943,3/18/04,6073,77.28,6.38,83.66
2944,3/3/04,3852,181.73,14.99,196.72
2945,3/8/04,14845,80.87,6.67,87.54
2946,3/2/04,5304,16.58,1.37,17.95
2947,3/23/04,12234,216.57,17.87,234.44
2948,3/11/04,2496,269.06,22.2,291.26
2949,3/22/04,8823,339.77,28.03,367.8
2950,3/5/04,9697,304.78,25.14,329.92
2951,3/30/04,3619,335.17,27.65,362.82
2952,3/27/04,8505,149.41,12.33,161.74
2953,3/21/04,2077,126.35,10.42,136.77
2954,3/10/04,16474,368.11,30.37,398.48
2955,3/5/04,2457,371.88,30.68,402.56
2956,3/18/04,15946,333.19,27.49,360.68
2957,3/18/04,3700,26.58,2.19,28.77
2958,3/12/04,3520,67.39,5.56,72.95
2959,3/5/04,18729,381.92,31.51,413.43
2960,3/5/04,324,205.44,16.95,222.39
2961,3/10/04,1629,147.81,12.19,160
2962,3/7/04,4034,14.03,1.16,15.19
2963,3/23/04,7016,237.95,19.63,257.58
2964,3/13/04,13952,36.67,3.03,39.7
2965,3/10/04,15877,339.64,28.02,367.66
2966,3/5/04,6024,350.07,28.88,378.95
2967,3/31/04,2436,347.25,28.65,375.9
2968,3/9/04,2055,240.08,19.81,259.89
2969,3/20/04,4787,114.3,9.43,123.73
2970,3/23/04,13444,165.71,13.67,179.38
2971,3/13/04,13445,58.65,4.84,63.49
2972,3/28/04,15775,178.15,14.7,192.85
2973,3/27/04,7459,112.54,9.28,121.82
2974,3/5/04,15067,133.97,11.05,145.02
2975,3/10/04,10615,316.01,26.07,342.08
2976,3/10/04,10965,41.04,3.39,44.43
2977,3/17/04,9304,91.87,7.58,99.45
2978,3/20/04,12333,334.13,27.57,361.7
2979,3/26/04,4509,149.52,12.34,161.86
2980,3/6/04,19458,185.09,15.27,200.36
2981,3/16/04,18539,377.48,31.14,408.62
2982,3/13/04,15223,226.1,18.65,244.75
2983,3/21/04,19780,291.58,24.06,315.64
2984,3/16/04,2080,56.12,4.63,60.75
2985,3/31/04,4786,128.13,10.57,138.7
2986,3/19/04,2554,255.04,21.04,276.08
2987,3/5/04,18435,230.36,19,249.36
2988,3/6/04,5235,55.9,4.61,60.51
2989,3/15/04,13927,136.3,11.24,147.54
2990,3/3/04,12110,45.34,3.74,49.08
2991,3/24/04,5109,59.87,4.94,64.81
2992,3/25/04,19645,184.9,15.25,200.15
2993,3/16/04,3724,21.85,1.8,23.65
2994,3/3/04,6518,129.1,10.65,139.75
2995,3/11/04,11254,24.09,1.99,26.08
2996,3/31/04,9921,53.98,4.45,58.43
2997,3/1/04,10150,245.01,20.21,265.22
2998,3/13/04,7960,345.25,28.48,373.73
2999,3/11/04,2305,263.76,21.76,285.52
3000,3/5/04,3666,108.74,8.97,117.71
3001,4/30/04,12411,289.62,23.89,313.51
3002,4/8/04,11537,154.16,12.72,166.88
3003,4/14/04,7620,293.76,24.24,318
3004,4/16/04,4492,95.39,7.87,103.26
3005,4/14/04,12752,247.97,20.46,268.43
3006,4/7/04,13061,224.54,18.52,243.06
3007,4/2/04,3118,123.23,10.17,133.4
3008,4/14/04,4076,194.62,16.06,210.68
3009,4/13/04,6118,80.18,6.61,86.79
3010,4/8/04,6574,323.64,26.7,350.34
3011,4/10/04,5625,355.55,29.33,384.88
3012,4/21/04,15110,150.13,12.39,162.52
3013,4/7/04,18597,257.8,21.27,279.07
3014,4/11/04,15965,325.55,26.86,352.41
3015,4/28/04,6882,341.8,28.2,370
3016,4/19/04,7763,170.01,14.03,184.04
3017,4/19/04,9778,1.44,0.12,1.56
3018,4/22/04,5287,102.9,8.49,111.39
3019,4/21/04,13720,301.52,24.88,326.4
3020,4/3/04,12069,272.24,22.46,294.7
3021,4/9/04,969,39.47,3.26,42.73
3022,4/7/04,8192,211.48,17.45,228.93
3023,4/20/04,17819,69.9,5.77,75.67
3024,4/21/04,1465,34.4,2.84,37.24
3025,4/30/04,16463,119.01,9.82,128.83
3026,4/22/04,886,167.48,13.82,181.3
3027,4/4/04,12097,380.22,31.37,411.59
3028,4/14/04,877,300.5,24.79,325.29
3029,4/30/04,15208,239.43,19.75,259.18
3030,4/26/04,2400,91.7,7.57,99.27
3031,4/18/04,4857,315.41,26.02,341.43
3032,4/30/04,4298,355,29.29,384.29
3033,4/28/04,8133,57.71,4.76,62.47
3034,4/28/04,6242,218.85,18.06,236.91
3035,4/15/04,2708,382.13,31.53,413.66
3036,4/25/04,8352,291.8,24.07,315.87
3037,4/18/04,3041,200.79,16.57,217.36
3038,4/1/04,1529,223.04,18.4,241.44
3039,4/15/04,15303,192.71,15.9,208.61
3040,4/25/04,1526,4.35,0.36,4.71
3041,4/9/04,7089,253.79,20.94,274.73
3042,4/21/04,9891,164.85,13.6,178.45
3043,4/9/04,7093,2.96,0.24,3.2
3044,4/15/04,8899,25.3,2.09,27.39
3045,4/24/04,8852,98.94,8.16,107.1
3046,4/16/04,1899,38.51,3.18,41.69
3047,4/27/04,13088,240.84,19.87,260.71
3048,4/25/04,5808,43.51,3.59,47.1
3049,4/3/04,5324,272.07,22.45,294.52
3050,4/7/04,8512,329.72,27.2,356.92
3051,4/22/04,10511,238.35,19.66,258.01
3052,4/22/04,17834,226.82,18.71,245.53
3053,4/22/04,4068,166.61,13.75,180.36
3054,4/4/04,98,201.46,16.62,218.08
3055,4/29/04,17692,388.87,32.08,420.95
3056,4/17/04,18337,28.51,2.35,30.86
3057,4/15/04,5348,310.68,25.63,336.31
3058,4/7/04,9876,276.44,22.81,299.25
3059,4/20/04,8927,48,3.96,51.96
3060,4/10/04,12020,221.6,18.28,239.88
3061,4/13/04,539,381.67,31.49,413.16
3062,4/25/04,1437,392.85,32.41,425.26
3063,4/9/04,6704,140.76,11.61,152.37
3064,4/19/04,3961,300.23,24.77,325
3065,4/21/04,13595,288.9,23.83,312.73
3066,4/24/04,15665,333.37,27.5,360.87
3067,4/28/04,4357,329.7,27.2,356.9
3068,4/22/04,14988,175.21,14.45,189.66
3069,4/6/04,12218,229.13,18.9,248.03
3070,4/19/04,12975,33.64,2.78,36.42
3071,4/20/04,13130,390.02,32.18,422.2
3072,4/6/04,5443,385.19,31.78,416.97
3073,4/29/04,14694,98.94,8.16,107.1
3074,4/18/04,6782,37.86,3.12,40.98
3075,4/10/04,15,33.63,2.77,36.4
3076,4/26/04,13939,255.65,21.09,276.74
3077,4/18/04,9604,328.19,27.08,355.27
3078,4/6/04,19917,329.45,27.18,356.63
3079,4/1/04,15092,165.69,13.67,179.36
3080,4/3/04,17078,349.85,28.86,378.71
3081,4/26/04,10067,363.7,30.01,393.71
3082,4/5/04,16420,225.19,18.58,243.77
3083,4/17/04,17704,323.07,26.65,349.72
3084,4/21/04,5266,26.98,2.23,29.21
3085,4/7/04,1292,9.28,0.77,10.05
3086,4/29/04,19376,285.96,23.59,309.55
3087,4/29/04,10082,77.44,6.39,83.83
3088,4/8/04,10333,192.77,15.9,208.67
3089,4/22/04,5285,181.98,15.01,196.99
3090,4/8/04,12533,257.62,21.25,278.87
3091,4/8/04,5688,318.44,26.27,344.71
3092,4/30/04,16171,290.4,23.96,314.36
3093,4/9/04,15102,242.84,20.03,262.87
3094,4/19/04,17788,182.52,15.06,197.58
3095,4/21/04,2168,107.43,8.86,116.29
3096,4/26/04,12881,148.78,12.27,161.05
3097,4/16/04,12162,339.43,28,367.43
3098,4/6/04,1383,226.24,18.66,244.9
3099,4/23/04,13655,98.86,8.16,107.02
3100,4/5/04,8863,192.74,15.9,208.64
3101,4/14/04,5393,376.15,31.03,407.18
3102,4/14/04,2114,373.56,30.82,404.38
3103,4/4/04,8950,250.65,20.68,271.33
3104,4/30/04,19922,346.39,28.58,374.97
3105,4/12/04,6183,176.25,14.54,190.79
3106,4/9/04,14503,35.68,2.94,38.62
3107,4/1/04,11467,82.32,6.79,89.11
3108,4/21/04,4970,16.48,1.36,17.84
3109,4/17/04,10267,236.62,19.52,256.14
3110,4/6/04,9310,334.62,27.61,362.23
3111,4/19/04,10309,225.83,18.63,244.46
3112,4/7/04,12722,41.81,3.45,45.26
3113,4/25/04,17756,397,32.75,429.75
3114,4/17/04,15492,98.08,8.09,106.17
3115,4/29/04,5973,318.27,26.26,344.53
3116,4/10/04,12468,275.51,22.73,298.24
3117,4/22/04,15981,122.48,10.1,132.58
3118,4/17/04,5072,244.52,20.17,264.69
3119,4/8/04,7677,284.1,23.44,307.54
3120,4/6/04,17262,232.75,19.2,251.95
3121,4/3/04,17622,51.62,4.26,55.88
3122,4/20/04,10789,323.14,26.66,349.8
3123,4/18/04,9930,5.14,0.42,5.56
3124,4/10/04,19495,63.84,5.27,69.11
3125,4/23/04,12580,196.8,16.24,213.04
3126,4/12/04,10986,56.53,4.66,61.19
3127,4/10/04,16135,18.26,1.51,19.77
3128,4/17/04,11310,124.8,10.3,135.1
3129,4/9/04,11948,167.11,13.79,180.9
3130,4/23/04,14610,233.24,19.24,252.48
3131,4/23/04,5727,58,4.79,62.78
3132,4/23/04,6784,396.99,32.75,429.74
3133,4/14/04,19238,131.34,10.84,142.18
3134,4/17/04,16268,135.85,11.21,147.06
3135,4/14/04,16849,321.1,26.49,347.59
3136,4/25/04,13134,247.89,20.45,268.34
3137,4/10/04,11280,333.31,27.5,360.81
3138,4/27/04,1285,168.98,13.94,182.92
3139,4/10/04,18229,273.66,22.58,296.24
3140,4/17/04,2993,57.74,4.76,62.5
3141,4/22/04,7144,88,7.26,95.26
3142,4/7/04,1898,3.49,0.29,3.78
3143,4/21/04,1844,193.78,15.99,209.77
3144,4/25/04,3009,244.6,20.18,264.78
3145,4/8/04,2438,101.47,8.37,109.84
3146,4/4/04,18944,150.71,12.43,163.14
3147,4/24/04,2992,38.1,3.14,41.24
3148,4/17/04,11267,373.16,30.79,403.95
3149,4/8/04,10014,8.16,0.67,8.83
3150,4/12/04,5283,274.96,22.68,297.64
3151,4/5/04,18274,160.86,13.27,174.13
3152,4/13/04,17308,356.2,29.39,385.59
3153,4/24/04,7287,288.05,23.76,311.81
3154,4/15/04,8760,228.66,18.86,247.52
3155,4/14/04,6042,22.46,1.85,24.31
3156,4/30/04,13642,60.22,4.97,65.19
3157,4/3/04,13407,378.81,31.25,410.06
3158,4/3/04,7711,391.16,32.27,423.43
3159,4/9/04,18092,331.5,27.35,358.85
3160,4/29/04,9890,178.89,14.76,193.65
3161,4/16/04,7366,51,4.21,55.21
3162,4/2/04,17613,244.39,20.16,264.55
3163,4/22/04,3558,149.46,12.33,161.79
3164,4/11/04,3625,149.46,12.33,161.79
3165,4/8/04,2460,280.73,23.16,303.89
3166,4/20/04,13029,263.23,21.72,284.95
3167,4/5/04,6842,164.1,13.54,177.64
3168,4/2/04,18682,149.67,12.35,162.02
3169,4/13/04,17495,292.4,24.12,316.52
3170,4/5/04,12045,288.13,23.77,311.9
3171,4/22/04,4479,149.23,12.31,161.54
3172,4/22/04,18648,305.63,25.21,330.84
3173,4/27/04,6927,374.18,30.87,405.05
3174,4/12/04,11609,34.94,2.88,37.82
3175,4/26/04,7042,327.72,27.04,354.76
3176,4/27/04,10656,140.23,11.57,151.8
3177,4/15/04,16829,379.18,31.28,410.46
3178,4/2/04,1137,218.86,18.06,236.92
3179,4/6/04,7411,33.7,2.78,36.48
3180,4/13/04,8257,317.44,26.19,343.63
3181,4/5/04,12314,326.31,26.92,353.23
3182,4/5/04,761,267.37,22.06,289.43
3183,4/14/04,12647,289.92,23.92,313.84
3184,4/23/04,2596,349.05,28.8,377.85
3185,4/15/04,7162,262.52,21.66,284.18
3186,4/30/04,7459,274.29,22.63,296.92
3187,4/14/04,15821,77.9,6.43,84.33
3188,4/7/04,6125,226.95,18.72,245.67
3189,4/14/04,18159,117.94,9.73,127.67
3190,4/18/04,11355,70.86,5.85,76.71
3191,4/24/04,3287,116.71,9.63,126.34
3192,4/2/04,15206,236.56,19.52,256.08
3193,4/21/04,7616,189.75,15.65,205.4
3194,4/30/04,16688,22.23,1.83,24.06
3195,4/4/04,13148,320.07,26.41,346.48
3196,4/11/04,1631,124.45,10.27,134.72
3197,4/18/04,16892,324.38,26.76,351.14
3198,4/30/04,12025,192.59,15.89,208.48
3199,4/22/04,16215,172.46,14.23,186.69
3200,4/15/04,19104,329.49,27.18,356.67
3201,4/16/04,14414,377.21,31.12,408.33
3202,4/6/04,9200,39.37,3.25,42.62
3203,4/27/04,19563,41.1,3.39,44.49
3204,4/24/04,18910,332.19,27.41,359.6
3205,4/12/04,14935,29.37,2.42,31.79
3206,4/9/04,18346,19.78,1.63,21.41
3207,4/19/04,5361,63.11,5.21,68.32
3208,4/23/04,7913,104.98,8.66,113.64
3209,4/28/04,16961,72.91,6.02,78.93
3210,4/24/04,5728,369.69,30.5,400.19
3211,4/9/04,13707,259.14,21.38,280.52
3212,4/28/04,7973,267.92,22.1,290.02
3213,4/13/04,12418,226.09,18.65,244.74
3214,4/4/04,9261,384.83,31.75,416.58
3215,4/10/04,3696,18.48,1.52,20
3216,4/17/04,12286,68.6,5.66,74.26
3217,4/20/04,17823,156.62,12.92,169.54
3218,4/23/04,5108,0.35,0.03,0.38
3219,4/10/04,13413,362.58,29.91,392.49
3220,4/24/04,9278,185.39,15.29,200.68
3221,4/15/04,19001,61.6,5.08,66.68
3222,4/11/04,2026,263.68,21.75,285.43
3223,4/6/04,1170,361.52,29.83,391.35
3224,4/18/04,9432,334.21,27.57,361.78
3225,4/24/04,17667,273.09,22.53,295.62
3226,4/2/04,12586,18.2,1.5,19.7
3227,4/27/04,14442,11.58,0.96,12.54
3228,4/5/04,16291,32.17,2.65,34.82
3229,4/8/04,6589,259.96,21.45,281.41
3230,4/18/04,15627,374.76,30.92,405.68
3231,4/1/04,5526,122.31,10.09,132.4
3232,4/12/04,12728,98.05,8.09,106.14
3233,4/27/04,18070,159.66,13.17,172.83
3234,4/16/04,17448,68.88,5.68,74.56
3235,4/23/04,14604,57.62,4.75,62.37
3236,4/22/04,8245,229.67,18.95,248.62
3237,4/3/04,3508,256.59,21.17,277.76
3238,4/24/04,4124,165.37,13.64,179.01
3239,4/18/04,2897,97.05,8.01,105.06
3240,4/9/04,18509,377.78,31.17,408.95
3241,4/28/04,17720,345.99,28.54,374.53
3242,4/26/04,18287,249.12,20.55,269.67
3243,4/2/04,2403,270.82,22.34,293.16
3244,4/14/04,2893,334.91,27.63,362.54
3245,4/14/04,6144,271.77,22.42,294.19
3246,4/17/04,2711,136.7,11.28,147.98
3247,4/4/04,16743,95.25,7.86,103.11
3248,4/9/04,17793,118.1,9.74,127.84
3249,4/22/04,5414,178.56,14.73,193.29
3250,4/6/04,4726,211.87,17.48,229.35
3251,4/5/04,6869,246.58,20.34,266.92
3252,4/27/04,18358,293.11,24.18,317.29
3253,4/18/04,3470,28.98,2.39,31.37
3254,4/29/04,14823,33.63,2.77,36.4
3255,4/28/04,5581,115.49,9.53,125.02
3256,4/14/04,14026,360.86,29.77,390.63
3257,4/14/04,1131,331.92,27.38,359.3
3258,4/4/04,5640,333.65,27.53,361.18
3259,4/25/04,2816,361.98,29.86,391.84
3260,4/16/04,1101,142.96,11.79,154.75
3261,4/13/04,14798,267.97,22.11,290.08
3262,4/14/04,5668,20.64,1.7,22.34
3263,4/23/04,3266,186.14,15.36,201.5
3264,4/10/04,4142,67.08,5.53,72.61
3265,4/11/04,10763,269.21,22.21,291.42
3266,4/19/04,12640,339.19,27.98,367.17
3267,4/28/04,7282,166.8,13.76,180.56
3268,4/7/04,16289,385.65,31.82,417.47
3269,4/8/04,8833,382.09,31.52,413.61
3270,4/1/04,19448,144.24,11.9,156.14
3271,4/2/04,12535,71.08,5.86,76.94
3272,4/12/04,18681,70.29,5.8,76.09
3273,4/2/04,9770,181.48,14.97,196.45
3274,4/10/04,2342,56.82,4.69,61.51
3275,4/6/04,12538,398.31,32.86,431.17
3276,4/30/04,16447,18.32,1.51,19.83
3277,4/9/04,12769,37.82,3.12,40.94
3278,4/11/04,14953,226.72,18.7,245.42
3279,4/23/04,14042,364.71,30.09,394.8
3280,4/1/04,15282,79.95,6.6,86.55
3281,4/2/04,6663,343.57,28.34,371.91
3282,4/3/04,18167,121.62,10.03,131.65
3283,4/30/04,14906,385.56,31.81,417.37
3284,4/3/04,937,255.9,21.11,277.01
3285,4/29/04,14691,367.59,30.33,397.92
3286,4/26/04,1923,63.87,5.27,69.14
3287,4/26/04,10220,125.6,10.36,135.96
3288,4/21/04,3848,61.42,5.07,66.49
3289,4/6/04,7773,116.16,9.58,125.74
3290,4/6/04,1356,64.66,5.33,69.99
3291,4/5/04,17880,27.97,2.31,30.28
3292,4/30/04,10469,250.04,20.63,270.67
3293,4/23/04,12919,13.01,1.07,14.08
3294,4/28/04,1822,100.18,8.26,108.44
3295,4/29/04,4339,301.53,24.88,326.41
3296,4/22/04,366,367.14,30.29,397.43
3297,4/10/04,10464,108,8.91,116.91
3298,4/17/04,83,227.51,18.77,246.28
3299,4/26/04,14794,219.35,18.1,237.45
3300,4/8/04,18222,272.47,22.48,294.95
3301,4/16/04,4400,22.28,1.84,24.12
3302,4/12/04,17694,6.47,0.53,7
3303,4/5/04,18277,181.6,14.98,196.58
3304,4/4/04,2031,297.74,24.56,322.3
3305,4/5/04,8525,74.02,6.11,80.13
3306,4/23/04,10441,384.12,31.69,415.81
3307,4/30/04,7994,46.15,3.81,49.96
3308,4/17/04,13523,56.84,4.69,61.53
3309,4/19/04,3392,252.43,20.83,273.26
3310,4/25/04,6668,312.21,25.76,337.97
3311,4/21/04,10317,281.32,23.21,304.53
3312,4/16/04,10791,57.77,4.77,62.54
3313,4/1/04,16911,200.53,16.54,217.07
3314,4/18/04,13930,276.1,22.78,298.88
3315,4/20/04,16380,382.36,31.54,413.9
3316,4/21/04,7364,341.79,28.2,369.99
3317,4/25/04,4212,125.8,10.38,136.18
3318,4/1/04,948,378,31.19,409.19
3319,4/10/04,13190,32.23,2.66,34.89
3320,4/7/04,17639,208.43,17.2,225.63
3321,4/7/04,9343,317.89,26.23,344.12
3322,4/8/04,233,339.31,27.99,367.3
3323,4/14/04,13606,45.74,3.77,49.51
3324,4/22/04,13719,276.98,22.85,299.83
3325,4/20/04,9271,73.11,6.03,79.14
3326,4/12/04,9977,63.77,5.26,69.03
3327,4/5/04,4778,135.86,11.21,147.07
3328,4/17/04,5877,286.48,23.63,310.11
3329,4/28/04,11520,196.16,16.18,212.34
3330,4/30/04,148,129.67,10.7,140.37
3331,4/18/04,2508,296.25,24.44,320.69
3332,4/12/04,9699,31.95,2.64,34.59
3333,4/20/04,6199,184.61,15.23,199.84
3334,4/20/04,12124,308.67,25.47,334.14
3335,4/23/04,17668,268.97,22.19,291.16
3336,4/10/04,14550,63.91,5.27,69.18
3337,4/2/04,10824,1.57,0.13,1.7
3338,4/23/04,12379,151.73,12.52,164.25
3339,4/16/04,4993,258.25,21.31,279.56
3340,4/17/04,10829,276.69,22.83,299.52
3341,4/26/04,6360,109.8,9.06,118.86
3342,4/11/04,18040,88.99,7.34,96.33
3343,4/17/04,8467,303.2,25.01,328.21
3344,4/10/04,3419,280.87,23.17,304.04
3345,4/15/04,1939,47.93,3.95,51.88
3346,4/28/04,15971,385.81,31.83,417.64
3347,4/17/04,8096,186.92,15.42,202.34
3348,4/26/04,18624,24.25,2,26.25
3349,4/25/04,13559,327.52,27.02,354.54
3350,4/4/04,10909,316.11,26.08,342.19
3351,4/14/04,19776,109.48,9.03,118.51
3352,4/18/04,4364,76,6.27,82.27
3353,4/13/04,16452,68.73,5.67,74.4
3354,4/24/04,12943,16.19,1.34,17.53
3355,4/29/04,10401,68.52,5.65,74.17
3356,4/6/04,17608,128.16,10.57,138.73
3357,4/11/04,10919,203.23,16.77,220
3358,4/19/04,18966,391.25,32.28,423.53
3359,4/30/04,17060,209.07,17.25,226.32
3360,4/20/04,7656,171.47,14.15,185.62
3361,4/24/04,8818,379.17,31.28,410.45
3362,4/6/04,7510,391.49,32.3,423.79
3363,4/4/04,17428,394.08,32.51,426.59
3364,4/1/04,856,388.23,32.03,420.26
